Age,Education,Edu_num,Occupation,Race,Gender,Hours_per_week,Country,Income
30, Bachelors,13, Tech-support, White, Female,72, United-States, <=50K
30, Some-college,10, Adm-clerical, Black, Female,40, ?, <=50K
50, HS-grad,9, Sales, White, Male,55, United-States, >50K
76, 7th-8th,4, Priv-house-serv, White, Female,40, United-States, <=50K
46, Bachelors,13, Sales, White, Male,40, United-States, >50K
24, Some-college,10, Handlers-cleaners, Black, Male,40, United-States, <=50K
26, HS-grad,9, Sales, White, Male,40, United-States, <=50K
56, Prof-school,15, Prof-specialty, White, Male,50, United-States, >50K
50, Bachelors,13, Prof-specialty, White, Male,40, United-States, >50K
22, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
23, Bachelors,13, Prof-specialty, White, Female,35, United-States, <=50K
51, HS-grad,9, Exec-managerial, White, Male,50, United-States, <=50K
58, 10th,6, Transport-moving, White, Male,40, United-States, <=50K
38, 9th,5, Other-service, Black, Female,24, Haiti, <=50K
45, Some-college,10, Machine-op-inspct, White, Male,40, United-States, >50K
55, HS-grad,9, Sales, White, Male,40, United-States, <=50K
45, Some-college,10, Sales, White, Male,60, United-States, >50K
42, Some-college,10, Machine-op-inspct, White, Male,45, United-States, <=50K
44, Bachelors,13, Adm-clerical, White, Male,46, United-States, >50K
60, Bachelors,13, Prof-specialty, White, Male,50, United-States, >50K
27, Some-college,10, Sales, White, Male,40, United-States, <=50K
25, Some-college,10, Exec-managerial, White, Male,40, United-States, >50K
61, Bachelors,13, ?, White, Female,24, United-States, <=50K
43, HS-grad,9, Exec-managerial, White, Male,50, United-States, >50K
44, Assoc-voc,11, Tech-support, White, Male,40, United-States, <=50K
63, 7th-8th,4, Other-service, White, Female,41, United-States, <=50K
46, Masters,14, Prof-specialty, White, Female,43, United-States, <=50K
47, Some-college,10, Exec-managerial, White, Male,40, United-States, <=50K
37, Some-college,10, Sales, Black, Male,40, United-States, <=50K
43, HS-grad,9, Exec-managerial, Black, Female,40, United-States, <=50K
46, Masters,14, Prof-specialty, White, Male,35, United-States, >50K
48, 10th,6, ?, Black, Female,35, United-States, <=50K
61, Assoc-acdm,12, Exec-managerial, White, Female,90, United-States, <=50K
53, HS-grad,9, Adm-clerical, Black, Male,40, United-States, >50K
79, 7th-8th,4, ?, White, Male,35, United-States, <=50K
44, HS-grad,9, Craft-repair, White, Male,30, United-States, <=50K
54, HS-grad,9, Exec-managerial, White, Male,45, United-States, <=50K
22, Some-college,10, Prof-specialty, White, Female,40, United-States, <=50K
47, HS-grad,9, Transport-moving, Black, Male,50, United-States, >50K
18, HS-grad,9, Other-service, White, Female,20, United-States, <=50K
25, 10th,6, Craft-repair, White, Male,40, Mexico, <=50K
24, Some-college,10, Adm-clerical, White, Female,40, Iran, <=50K
37, Bachelors,13, Adm-clerical, White, Male,40, United-States, >50K
51, Some-college,10, Adm-clerical, White, Female,40, United-States, >50K
35, HS-grad,9, Craft-repair, White, Male,60, United-States, >50K
59, Some-college,10, Adm-clerical, White, Female,34, United-States, <=50K
46, Some-college,10, Craft-repair, Asian-Pac-Islander, Male,40, Philippines, <=50K
45, Assoc-voc,11, Protective-serv, White, Male,60, United-States, >50K
19, HS-grad,9, Other-service, White, Male,15, United-States, <=50K
22, HS-grad,9, Adm-clerical, White, Female,28, United-States, <=50K
41, Bachelors,13, Craft-repair, White, Male,40, United-States, <=50K
33, HS-grad,9, Exec-managerial, White, Male,40, United-States, <=50K
26, HS-grad,9, Adm-clerical, Black, Female,40, United-States, <=50K
22, Some-college,10, Handlers-cleaners, White, Male,35, United-States, <=50K
29, HS-grad,9, Prof-specialty, White, Male,65, United-States, >50K
22, HS-grad,9, Adm-clerical, White, Female,39, United-States, <=50K
34, Assoc-acdm,12, Tech-support, White, Male,10, United-States, <=50K
23, 12th,8, Handlers-cleaners, White, Male,40, United-States, <=50K
20, HS-grad,9, Adm-clerical, White, Male,50, United-States, <=50K
25, Bachelors,13, Prof-specialty, Asian-Pac-Islander, Female,40, United-States, <=50K
59, HS-grad,9, Adm-clerical, White, Male,40, United-States, >50K
44, Some-college,10, Craft-repair, White, Male,55, United-States, <=50K
55, Some-college,10, Tech-support, White, Male,40, United-States, <=50K
77, Some-college,10, Adm-clerical, White, Female,1, United-States, <=50K
42, Masters,14, Exec-managerial, White, Male,40, United-States, >50K
47, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
42, Some-college,10, Machine-op-inspct, White, Male,40, United-States, <=50K
45, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
23, HS-grad,9, Other-service, White, Male,40, Guatemala, <=50K
60, 9th,5, ?, White, Male,40, United-States, <=50K
23, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
52, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
49, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
20, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
20, HS-grad,9, Other-service, White, Female,20, United-States, <=50K
23, HS-grad,9, Other-service, White, Female,45, United-States, <=50K
30, Some-college,10, Craft-repair, White, Male,65, United-States, <=50K
45, HS-grad,9, Handlers-cleaners, White, Male,48, United-States, >50K
30, Prof-school,15, Other-service, White, Male,35, United-States, <=50K
17, 9th,5, Other-service, White, Female,20, United-States, <=50K
22, HS-grad,9, Sales, White, Male,40, United-States, <=50K
25, Bachelors,13, Handlers-cleaners, White, Male,40, United-States, <=50K
52, Some-college,10, Exec-managerial, White, Male,55, Canada, >50K
40, Some-college,10, Tech-support, White, Female,40, United-States, >50K
18, 10th,6, ?, Black, Male,30, United-States, <=50K
58, HS-grad,9, Exec-managerial, White, Male,45, United-States, <=50K
30, HS-grad,9, Craft-repair, White, Male,50, United-States, <=50K
59, 10th,6, Handlers-cleaners, White, Male,40, United-States, <=50K
29, Some-college,10, Other-service, Black, Female,30, Jamaica, <=50K
26, Assoc-voc,11, Prof-specialty, White, Female,40, United-States, <=50K
39, Bachelors,13, Prof-specialty, Asian-Pac-Islander, Female,10, Japan, <=50K
33, Bachelors,13, Exec-managerial, White, Male,50, United-States, >50K
21, Some-college,10, ?, White, Female,40, United-States, <=50K
22, Some-college,10, Sales, White, Male,24, United-States, <=50K
25, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
19, Some-college,10, ?, White, Female,20, United-States, <=50K
44, Some-college,10, Prof-specialty, Black, Female,40, United-States, <=50K
35, HS-grad,9, Sales, White, Female,40, United-States, <=50K
40, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
19, 11th,7, Adm-clerical, White, Female,20, United-States, <=50K
37, HS-grad,9, Craft-repair, White, Male,35, Mexico, >50K
32, Assoc-voc,11, Tech-support, White, Male,40, United-States, <=50K
52, HS-grad,9, Transport-moving, White, Male,65, United-States, <=50K
36, HS-grad,9, Craft-repair, White, Male,41, United-States, <=50K
38, Some-college,10, Craft-repair, White, Female,40, United-States, <=50K
57, Bachelors,13, Machine-op-inspct, Black, Male,39, United-States, <=50K
22, Some-college,10, Adm-clerical, White, Female,15, United-States, <=50K
80, HS-grad,9, ?, White, Male,8, Canada, <=50K
20, Some-college,10, Adm-clerical, White, Female,35, United-States, <=50K
40, 11th,7, Machine-op-inspct, Black, Male,36, United-States, <=50K
36, Bachelors,13, Farming-fishing, White, Male,50, United-States, <=50K
27, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
52, HS-grad,9, Adm-clerical, White, Female,50, United-States, <=50K
43, HS-grad,9, Transport-moving, White, Female,44, United-States, <=50K
35, HS-grad,9, Transport-moving, White, Male,40, United-States, <=50K
29, HS-grad,9, Farming-fishing, Black, Male,40, United-States, <=50K
27, Some-college,10, Machine-op-inspct, White, Male,40, United-States, <=50K
24, HS-grad,9, ?, White, Female,25, United-States, <=50K
49, Masters,14, Exec-managerial, White, Male,40, United-States, >50K
26, Some-college,10, Craft-repair, White, Male,30, United-States, <=50K
47, HS-grad,9, Other-service, White, Male,32, United-States, <=50K
20, Some-college,10, Adm-clerical, White, Female,40, United-States, <=50K
19, HS-grad,9, Handlers-cleaners, White, Male,40, United-States, <=50K
34, Masters,14, Prof-specialty, White, Male,50, United-States, <=50K
20, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
23, 11th,7, Prof-specialty, White, Male,35, United-States, <=50K
25, Bachelors,13, Sales, White, Male,40, United-States, <=50K
21, HS-grad,9, Handlers-cleaners, White, Male,36, United-States, <=50K
25, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
63, Some-college,10, Protective-serv, White, Male,32, United-States, <=50K
25, Bachelors,13, Tech-support, White, Female,50, United-States, <=50K
28, HS-grad,9, Machine-op-inspct, White, Female,40, United-States, <=50K
39, Masters,14, Prof-specialty, White, Male,60, United-States, >50K
28, Some-college,10, Tech-support, White, Female,40, United-States, <=50K
30, Bachelors,13, Exec-managerial, White, Male,45, United-States, >50K
41, Assoc-voc,11, Prof-specialty, White, Female,40, United-States, <=50K
52, Assoc-acdm,12, Other-service, White, Female,30, United-States, <=50K
36, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
47, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
27, 9th,5, Other-service, White, Male,50, Mexico, <=50K
32, Some-college,10, Tech-support, White, Female,40, United-States, <=50K
52, HS-grad,9, Sales, White, Male,45, United-States, >50K
50, HS-grad,9, Transport-moving, White, Male,70, United-States, <=50K
21, Some-college,10, Adm-clerical, White, Male,30, Nicaragua, <=50K
60, HS-grad,9, Adm-clerical, White, Female,37, United-States, <=50K
47, 11th,7, Other-service, Amer-Indian-Eskimo, Male,36, United-States, <=50K
54, HS-grad,9, Farming-fishing, White, Male,60, United-States, >50K
32, Masters,14, Prof-specialty, White, Male,50, United-States, <=50K
61, Some-college,10, Sales, White, Male,40, United-States, <=50K
21, HS-grad,9, Craft-repair, White, Male,40, United-States, <=50K
29, Some-college,10, Exec-managerial, White, Male,45, United-States, >50K
36, HS-grad,9, Other-service, Black, Female,70, United-States, <=50K
38, HS-grad,9, Transport-moving, White, Male,20, United-States, <=50K
59, 10th,6, Machine-op-inspct, White, Male,52, United-States, <=50K
43, Some-college,10, Adm-clerical, White, Male,40, United-States, <=50K
19, 11th,7, Machine-op-inspct, White, Male,10, United-States, <=50K
42, Bachelors,13, Prof-specialty, White, Male,40, United-States, <=50K
33, Some-college,10, Exec-managerial, White, Male,45, United-States, <=50K
47, HS-grad,9, Other-service, Black, Female,40, United-States, <=50K
51, HS-grad,9, Exec-managerial, White, Male,40, United-States, >50K
28, Some-college,10, Sales, White, Male,40, United-States, <=50K
61, Some-college,10, Adm-clerical, White, Female,43, United-States, <=50K
23, Bachelors,13, Prof-specialty, White, Female,60, United-States, <=50K
31, 9th,5, Craft-repair, White, Male,40, United-States, <=50K
38, 11th,7, Exec-managerial, White, Male,55, United-States, <=50K
21, 9th,5, Handlers-cleaners, White, Male,40, Mexico, <=50K
22, HS-grad,9, Craft-repair, White, Male,50, United-States, <=50K
35, Masters,14, Prof-specialty, White, Male,40, United-States, >50K
53, Bachelors,13, Exec-managerial, White, Male,48, United-States, >50K
40, HS-grad,9, Exec-managerial, White, Female,24, United-States, >50K
36, HS-grad,9, Adm-clerical, White, Male,50, United-States, >50K
33, HS-grad,9, Transport-moving, White, Male,65, United-States, <=50K
23, HS-grad,9, Adm-clerical, White, Female,50, United-States, <=50K
51, HS-grad,9, Craft-repair, White, Male,40, United-States, >50K
31, HS-grad,9, Sales, White, Male,48, United-States, <=50K
28, HS-grad,9, Adm-clerical, White, Female,40, United-States, <=50K
26, Bachelors,13, Sales, White, Male,40, United-States, <=50K
32, Bachelors,13, Protective-serv, Black, Male,60, United-States, >50K
43, Bachelors,13, Prof-specialty, White, Male,45, United-States, >50K
19, HS-grad,9, Other-service, White, Female,50, United-States, <=50K
46, 11th,7, Handlers-cleaners, Black, Female,40, United-States, <=50K
49, Doctorate,16, Prof-specialty, White, Male,45, United-States, >50K
31, 10th,6, Other-service, White, Female,40, United-States, <=50K
45, Bachelors,13, Exec-managerial, White, Male,40, United-States, >50K
41, 5th-6th,3, Farming-fishing, White, Male,40, Mexico, <=50K
22, Some-college,10, Other-service, White, Female,15, United-States, <=50K
25, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
46, Prof-school,15, Prof-specialty, White, Male,50, United-States, >50K
44, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
25, HS-grad,9, Machine-op-inspct, White, Male,40, United-States, <=50K
30, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
54, Bachelors,13, Exec-managerial, White, Male,60, United-States, >50K
34, Bachelors,13, Craft-repair, White, Male,45, United-States, >50K
34, HS-grad,9, ?, White, Male,40, United-States, <=50K
30, Bachelors,13, Prof-specialty, White, Male,55, United-States, >50K
21, Assoc-voc,11, Exec-managerial, White, Female,60, United-States, <=50K
27, Bachelors,13, Prof-specialty, White, Female,40, United-States, <=50K
29, Some-college,10, Craft-repair, White, Male,40, United-States, <=50K
60, Some-college,10, Exec-managerial, White, Male,40, United-States, >50K
36, Masters,14, Farming-fishing, White, Male,70, United-States, <=50K
27, Masters,14, Sales, White, Female,40, United-States, <=50K
57, Some-college,10, Other-service, White, Male,48, United-States, <=50K
24, 1st-4th,2, Other-service, Asian-Pac-Islander, Female,5, Vietnam, <=50K
63, Some-college,10, Craft-repair, White, Male,22, United-States, <=50K
29, Bachelors,13, Protective-serv, White, Male,40, United-States, >50K
34, Bachelors,13, Exec-managerial, White, Male,40, United-States, <=50K
27, HS-grad,9, Other-service, White, Male,40, United-States, <=50K
31, Assoc-voc,11, Tech-support, White, Female,40, United-States, <=50K
31, Bachelors,13, Craft-repair, White, Male,40, United-States, <=50K
55, Some-college,10, Adm-clerical, White, Female,20, United-States, <=50K
64, HS-grad,9, Craft-repair, White, Male,99, United-States, <=50K
20, HS-grad,9, Sales, Black, Female,35, United-States, <=50K
44, HS-grad,9, Farming-fishing, White, Male,60, United-States, >50K
35, 11th,7, Transport-moving, White, Male,50, United-States, <=50K
41, Some-college,10, Exec-managerial, White, Female,40, United-States, <=50K
38, Some-college,10, Exec-managerial, Black, Female,40, United-States, <=50K
21, Some-college,10, Machine-op-inspct, White, Male,40, ?, <=50K
64, Bachelors,13, Craft-repair, White, Male,45, United-States, >50K
42, 7th-8th,4, Handlers-cleaners, Black, Male,40, United-States, <=50K
31, Some-college,10, Exec-managerial, White, Male,50, Germany, >50K
42, Assoc-acdm,12, Transport-moving, White, Male,50, United-States, <=50K
35, Assoc-acdm,12, Other-service, White, Female,35, United-States, >50K
36, Some-college,10, Exec-managerial, Black, Female,40, United-States, >50K
23, 12th,8, Machine-op-inspct, White, Male,30, Mexico, <=50K
20, Some-college,10, Adm-clerical, White, Male,14, United-States, <=50K
26, Bachelors,13, Prof-specialty, Black, Female,40, United-States, <=50K
